,DATE,personal income,MSA,State,1_Year_change
822,2016-01-01,52212,Sheboygan,WI,0.017876986061019506
823,2017-01-01,54155,Sheboygan,WI,0.03721366735616338
824,2018-01-01,56074,Sheboygan,WI,0.035435324531437606
825,2019-01-01,56720,Sheboygan,WI,0.011520490780040582
826,2008-01-01,41615,Salinas,CA,
827,2009-01-01,40751,Salinas,CA,-0.02076174456325841
828,2010-01-01,40609,Salinas,CA,-0.0034845770655934642
829,2011-01-01,40378,Salinas,CA,-0.0056883941983304495
830,2012-01-01,40976,Salinas,CA,0.01481004507405026
831,2013-01-01,41939,Salinas,CA,0.02350156188988684
832,2014-01-01,43983,Salinas,CA,0.04873745201363877
833,2015-01-01,47498,Salinas,CA,0.07991724075210871
834,2016-01-01,47714,Salinas,CA,0.004547559897258857
835,2017-01-01,47277,Salinas,CA,-0.00915873747746998
836,2018-01-01,47735,Salinas,CA,0.009687585929733178
837,2019-01-01,49318,Salinas,CA,0.03316224992144124
838,2008-01-01,39432,Rockford,IL,
839,2009-01-01,38111,Rockford,IL,-0.03350071008318112
840,2010-01-01,38707,Rockford,IL,0.015638529558395176
841,2011-01-01,39129,Rockford,IL,0.010902420750768638
842,2012-01-01,39797,Rockford,IL,0.017071737074803917
843,2013-01-01,40279,Rockford,IL,0.012111465688368515
844,2014-01-01,41512,Rockford,IL,0.030611484892872243
845,2015-01-01,43909,Rockford,IL,0.0577423395644634
846,2016-01-01,44243,Rockford,IL,0.007606641007538385
847,2017-01-01,45765,Rockford,IL,0.034400922179779865
848,2018-01-01,46971,Rockford,IL,0.026352015732546752
849,2019-01-01,47302,Rockford,IL,0.007046901279512906
850,2008-01-01,43625,Roanoke,VA,
851,2009-01-01,42972,Roanoke,VA,-0.014968481375358113
852,2010-01-01,43107,Roanoke,VA,0.0031415805640881977
853,2011-01-01,43955,Roanoke,VA,0.019671979028927918
854,2012-01-01,45620,Roanoke,VA,0.037879649641678885
855,2013-01-01,44449,Roanoke,VA,-0.025668566418237667
856,2014-01-01,45069,Roanoke,VA,0.013948570271547169
857,2015-01-01,47160,Roanoke,VA,0.04639552685881654
858,2016-01-01,47454,Roanoke,VA,0.0062340966921119465
859,2017-01-01,47868,Roanoke,VA,0.008724238209634638
860,2018-01-01,48519,Roanoke,VA,0.013599899724241693
861,2019-01-01,48710,Roanoke,VA,0.00393660215585645
862,2008-01-01,48265,Richmond,VA,
863,2009-01-01,45854,Richmond,VA,-0.0499533823681757
864,2010-01-01,46601,Richmond,VA,0.016290836132071274
865,2011-01-01,48083,Richmond,VA,0.03180189266324751
866,2012-01-01,49798,Richmond,VA,0.035667491629058024
867,2013-01-01,49109,Richmond,VA,-0.013835897023976916
868,2014-01-01,50535,Richmond,VA,0.029037447311083486
869,2015-01-01,52745,Richmond,VA,0.04373206688433751
870,2016-01-01,53453,Richmond,VA,0.013423073277087916
871,2017-01-01,54924,Richmond,VA,0.027519503114886046
872,2018-01-01,55446,Richmond,VA,0.009504041948874777
873,2019-01-01,56181,Richmond,VA,0.013256141110269406
874,2008-01-01,35886,Redding,CA,
875,2009-01-01,35799,Redding,CA,-0.0024243437552249336
876,2010-01-01,36728,Redding,CA,0.02595044554317161
877,2011-01-01,36708,Redding,CA,-0.000544543672402531
878,2012-01-01,36864,Redding,CA,0.004249754821837204
879,2013-01-01,37265,Redding,CA,0.01087782118055558
880,2014-01-01,39604,Redding,CA,0.06276667113913859
881,2015-01-01,42441,Redding,CA,0.07163417836582164
882,2016-01-01,43117,Redding,CA,0.01592799415659396
883,2017-01-01,43568,Redding,CA,0.010459911403854605
884,2018-01-01,44416,Redding,CA,0.01946382666177016
885,2019-01-01,45377,Redding,CA,0.021636347262247838
886,2008-01-01,33546,Pocatello,ID,
887,2009-01-01,33041,Pocatello,ID,-0.01505395576223689
888,2010-01-01,33491,Pocatello,ID,0.013619442510819812
889,2011-01-01,34519,Pocatello,ID,0.03069481353199377
890,2012-01-01,35030,Pocatello,ID,0.014803441582896369
891,2013-01-01,35377,Pocatello,ID,0.009905795032828957
892,2014-01-01,35680,Pocatello,ID,0.008564886790852766
893,2015-01-01,37505,Pocatello,ID,0.05114910313901344
894,2016-01-01,38485,Pocatello,ID,0.026129849353419443
895,2017-01-01,39988,Pocatello,ID,0.03905417695205915
896,2018-01-01,40894,Pocatello,ID,0.02265679703911183
897,2019-01-01,41221,Pocatello,ID,0.007996283073311572
898,2008-01-01,49100,Pittsburgh,PA,
899,2009-01-01,47684,Pittsburgh,PA,-0.02883910386965372
900,2010-01-01,48379,Pittsburgh,PA,0.014575119536951675
901,2011-01-01,49330,Pittsburgh,PA,0.0196572893197462
902,2012-01-01,49732,Pittsburgh,PA,0.008149199270220953
903,2013-01-01,49190,Pittsburgh,PA,-0.01089841550711812
904,2014-01-01,50811,Pittsburgh,PA,0.03295385240902626
905,2015-01-01,53319,Pittsburgh,PA,0.04935939068311978
906,2016-01-01,53916,Pittsburgh,PA,0.011196759129015854
907,2017-01-01,55777,Pittsburgh,PA,0.03451665553824457
908,2018-01-01,58457,Pittsburgh,PA,0.04804847876364815
909,2019-01-01,59856,Pittsburgh,PA,0.023932121046239097
910,2008-01-01,45027,Peoria,IL,
911,2009-01-01,44148,Peoria,IL,-0.01952162036111671
912,2010-01-01,44793,Peoria,IL,0.014609948355531309
913,2011-01-01,47582,Peoria,IL,0.062264193065880935
914,2012-01-01,48432,Peoria,IL,0.017863898112731702
915,2013-01-01,46725,Peoria,IL,-0.0352452923686819
916,2014-01-01,46971,Peoria,IL,0.005264847512038484
917,2015-01-01,48855,Peoria,IL,0.04010985501692543
918,2016-01-01,49437,Peoria,IL,0.0119128031931226
919,2017-01-01,49643,Peoria,IL,0.0041669195137246096
920,2018-01-01,51353,Peoria,IL,0.03444594404044876
921,2019-01-01,51655,Peoria,IL,0.005880863824898164
922,2008-01-01,43609,Oxnard-Thousand Oaks-Ventura,CA,
923,2009-01-01,41862,Oxnard-Thousand Oaks-Ventura,CA,-0.04006053796234721
924,2010-01-01,41881,Oxnard-Thousand Oaks-Ventura,CA,0.000453872246906517
925,2011-01-01,42701,Oxnard-Thousand Oaks-Ventura,CA,0.019579284162269284
926,2012-01-01,43595,Oxnard-Thousand Oaks-Ventura,CA,0.0209362778389266
927,2013-01-01,43005,Oxnard-Thousand Oaks-Ventura,CA,-0.013533662117215295
928,2014-01-01,44359,Oxnard-Thousand Oaks-Ventura,CA,0.031484711080106864
929,2015-01-01,46549,Oxnard-Thousand Oaks-Ventura,CA,0.049369913659009564
930,2016-01-01,47209,Oxnard-Thousand Oaks-Ventura,CA,0.014178607488882776
931,2017-01-01,47544,Oxnard-Thousand Oaks-Ventura,CA,0.007096104556334693
932,2018-01-01,49096,Oxnard-Thousand Oaks-Ventura,CA,0.03264344607100789
933,2019-01-01,50780,Oxnard-Thousand Oaks-Ventura,CA,0.034300146651458314
934,2008-01-01,45263,Owensboro,KY,
935,2009-01-01,42976,Owensboro,KY,-0.05052692044274576
936,2010-01-01,42624,Owensboro,KY,-0.008190618019359608
937,2011-01-01,42992,Owensboro,KY,0.008633633633633675
938,2012-01-01,42253,Owensboro,KY,-0.01718924451060666
939,2013-01-01,42313,Owensboro,KY,0.0014200175135492545
940,2014-01-01,43273,Owensboro,KY,0.022688062770306997
941,2015-01-01,44164,Owensboro,KY,0.020590206364245574
942,2016-01-01,43485,Owensboro,KY,-0.01537451317815419
943,2017-01-01,43784,Owensboro,KY,0.006875934230194281
944,2018-01-01,43942,Owensboro,KY,0.003608624154942453
945,2019-01-01,43882,Owensboro,KY,-0.0013654362568841227
946,2008-01-01,43572,Odessa,TX,
947,2009-01-01,37828,Odessa,TX,-0.1318277793078123
948,2010-01-01,39570,Odessa,TX,0.04605054457015978
949,2011-01-01,43528,Odessa,TX,0.1000252716704575
950,2012-01-01,48049,Odessa,TX,0.10386417937879068
951,2013-01-01,45900,Odessa,TX,-0.04472517638244289
952,2014-01-01,48489,Odessa,TX,0.05640522875817
953,2015-01-01,41926,Odessa,TX,-0.13535028563179274
954,2016-01-01,37932,Odessa,TX,-0.09526308257405902
955,2017-01-01,43156,Odessa,TX,0.13772013076030798
956,2018-01-01,48143,Odessa,TX,0.11555751228102705
957,2019-01-01,48427,Odessa,TX,0.005899092287559915
958,2008-01-01,48683,Houma-Thibodaux,LA,
959,2009-01-01,46268,Houma-Thibodaux,LA,-0.04960663886777728
960,2010-01-01,45732,Houma-Thibodaux,LA,-0.011584680556756322
961,2011-01-01,44061,Houma-Thibodaux,LA,-0.03653896615061658
962,2012-01-01,45476,Houma-Thibodaux,LA,0.032114568439209235
963,2013-01-01,45676,Houma-Thibodaux,LA,0.004397924179787127
964,2014-01-01,47760,Houma-Thibodaux,LA,0.04562571153340933
965,2015-01-01,46552,Houma-Thibodaux,LA,-0.02529313232830821
966,2016-01-01,43678,Houma-Thibodaux,LA,-0.061737411926447876
967,2017-01-01,44486,Houma-Thibodaux,LA,0.01849901552268873
968,2018-01-01,44839,Houma-Thibodaux,LA,0.00793508069954596
969,2019-01-01,45813,Houma-Thibodaux,LA,0.021722161511184446
970,2008-01-01,37638,Hattiesburg,MS,
971,2009-01-01,37272,Hattiesburg,MS,-0.009724214889207716
972,2010-01-01,37804,Hattiesburg,MS,0.014273449238033862
973,2011-01-01,38461,Hattiesburg,MS,0.017379113321341674
974,2012-01-01,39411,Hattiesburg,MS,0.024700345804841373
975,2013-01-01,39104,Hattiesburg,MS,-0.007789703382304447
976,2014-01-01,40501,Hattiesburg,MS,0.035725245499181664
977,2015-01-01,42461,Hattiesburg,MS,0.0483938668181032
978,2016-01-01,42445,Hattiesburg,MS,-0.0003768163726713958
979,2017-01-01,43207,Hattiesburg,MS,0.017952644598892675
980,2018-01-01,42585,Hattiesburg,MS,-0.014395815492859954
981,2019-01-01,42328,Hattiesburg,MS,-0.006034988845837752
982,2008-01-01,35230,Harrisonburg,VA,
983,2009-01-01,33679,Harrisonburg,VA,-0.0440249787113256
984,2010-01-01,34828,Harrisonburg,VA,0.034116214851984905
985,2011-01-01,35425,Harrisonburg,VA,0.017141380498449488
986,2012-01-01,36191,Harrisonburg,VA,0.021623147494707062
987,2013-01-01,36098,Harrisonburg,VA,-0.002569699649084045
988,2014-01-01,37923,Harrisonburg,VA,0.050556817552218865
989,2015-01-01,40357,Harrisonburg,VA,0.06418268596893695
990,2016-01-01,40342,Harrisonburg,VA,-0.0003716827316202487
991,2017-01-01,41233,Harrisonburg,VA,0.02208616330375301
992,2018-01-01,41468,Harrisonburg,VA,0.0056993185070211005
993,2019-01-01,41304,Harrisonburg,VA,-0.0039548567570174544
994,2008-01-01,44289,Harrisburg-Carlisle,PA,
995,2009-01-01,43596,Harrisburg-Carlisle,PA,-0.015647226173541973
996,2010-01-01,44225,Harrisburg-Carlisle,PA,0.014427929167813547
997,2011-01-01,45119,Harrisburg-Carlisle,PA,0.0202148106274731
998,2012-01-01,45679,Harrisburg-Carlisle,PA,0.012411622598018646
999,2013-01-01,45263,Harrisburg-Carlisle,PA,-0.009107029488386377
1000,2014-01-01,46302,Harrisburg-Carlisle,PA,0.02295473123743452
1001,2015-01-01,48059,Harrisburg-Carlisle,PA,0.037946524988121455
1002,2016-01-01,48349,Harrisburg-Carlisle,PA,0.006034249568239058
1003,2017-01-01,49615,Harrisburg-Carlisle,PA,0.02618461602101396
1004,2018-01-01,50652,Harrisburg-Carlisle,PA,0.02090093721656761
1005,2019-01-01,51609,Harrisburg-Carlisle,PA,0.018893627102582355
1006,2008-01-01,38334,Decatur,AL,
1007,2009-01-01,37649,Decatur,AL,-0.017869254447748784
1008,2010-01-01,37648,Decatur,AL,-2.656113044174901e-05
1009,2011-01-01,37944,Decatur,AL,0.007862303442413898
1010,2012-01-01,38378,Decatur,AL,0.011437908496731986
1011,2013-01-01,38471,Decatur,AL,0.0024232633279483995
1012,2014-01-01,39334,Decatur,AL,0.022432481609524046
1013,2015-01-01,40317,Decatur,AL,0.02499110184573139
1014,2016-01-01,41721,Decatur,AL,0.034824019644318804
1015,2017-01-01,43437,Decatur,AL,0.041130366002732455
1016,2018-01-01,43738,Decatur,AL,0.006929576167783225
1017,2019-01-01,44209,Decatur,AL,0.010768667977502309
1018,2008-01-01,39740,Daphne-Fairhope-Foley,AL,
1019,2009-01-01,39124,Daphne-Fairhope-Foley,AL,-0.01550075490689484
1020,2010-01-01,40480,Daphne-Fairhope-Foley,AL,0.034659032818730166
1021,2011-01-01,41475,Daphne-Fairhope-Foley,AL,0.024580039525691655
1022,2012-01-01,41284,Daphne-Fairhope-Foley,AL,-0.004605183845690197
1023,2013-01-01,40971,Daphne-Fairhope-Foley,AL,-0.007581629687045788
1024,2014-01-01,42026,Daphne-Fairhope-Foley,AL,0.02574992067559978
1025,2015-01-01,44584,Daphne-Fairhope-Foley,AL,0.06086708228239668
1026,2016-01-01,46061,Daphne-Fairhope-Foley,AL,0.0331284765835278
1027,2017-01-01,47365,Daphne-Fairhope-Foley,AL,0.028310284188358906
1028,2018-01-01,48008,Daphne-Fairhope-Foley,AL,0.013575424891797638
1029,2019-01-01,48325,Daphne-Fairhope-Foley,AL,0.006603066155640658
1030,2008-01-01,45500,Burlington-South Burlington,VT,
1031,2009-01-01,44659,Burlington-South Burlington,VT,-0.018483516483516538
1032,2010-01-01,45321,Burlington-South Burlington,VT,0.014823439844152462
1033,2011-01-01,47131,Burlington-South Burlington,VT,0.0399373358928532
1034,2012-01-01,47665,Burlington-South Burlington,VT,0.011330122424731082
1035,2013-01-01,47489,Burlington-South Burlington,VT,-0.003692436798489407
1036,2014-01-01,47993,Burlington-South Burlington,VT,0.010612984059466424
1037,2015-01-01,49259,Burlington-South Burlington,VT,0.026378846915175117
1038,2016-01-01,49244,Burlington-South Burlington,VT,-0.00030451288089483613
1039,2017-01-01,49302,Burlington-South Burlington,VT,0.001177808463975305
1040,2018-01-01,49956,Burlington-South Burlington,VT,0.0132651819398808
1041,2019-01-01,50730,Burlington-South Burlington,VT,0.015493634398270563
1042,2008-01-01,53352,Boulder,CO,
1043,2009-01-01,47059,Boulder,CO,-0.11795246663667712
1044,2010-01-01,49008,Boulder,CO,0.04141609468964491
1045,2011-01-01,49289,Boulder,CO,0.005733757753836111
1046,2012-01-01,50882,Boulder,CO,0.03231958449146877
1047,2013-01-01,51256,Boulder,CO,0.0073503400023584575
1048,2014-01-01,54332,Boulder,CO,0.06001248634306223
1049,2015-01-01,57653,Boulder,CO,0.06112419936685565
1050,2016-01-01,58851,Boulder,CO,0.020779491093264824
1051,2017-01-01,62366,Boulder,CO,0.05972710744082521
1052,2018-01-01,64488,Boulder,CO,0.0340249494917102
1053,2019-01-01,65888,Boulder,CO,0.02170946532688256
1054,2008-01-01,38949,Bloomsburg-Berwick,PA,
1055,2009-01-01,38360,Bloomsburg-Berwick,PA,-0.015122339469562762
1056,2010-01-01,39110,Bloomsburg-Berwick,PA,0.019551616266944682
1057,2011-01-01,40673,Bloomsburg-Berwick,PA,0.03996420352850927
1058,2012-01-01,40934,Bloomsburg-Berwick,PA,0.006417033412829065
1059,2013-01-01,41138,Bloomsburg-Berwick,PA,0.004983632188400922
1060,2014-01-01,40872,Bloomsburg-Berwick,PA,-0.006466041129855604
1061,2015-01-01,42106,Bloomsburg-Berwick,PA,0.03019181835975737
1062,2016-01-01,43757,Bloomsburg-Berwick,PA,0.03921056381513322
1063,2017-01-01,44949,Bloomsburg-Berwick,PA,0.027241355668807362
1064,2018-01-01,46202,Bloomsburg-Berwick,PA,0.027876037286702626
1065,2019-01-01,46760,Bloomsburg-Berwick,PA,0.012077399246785749
1066,2008-01-01,35070,Blacksburg-Christiansburg-Radford,VA,
1067,2009-01-01,34551,Blacksburg-Christiansburg-Radford,VA,-0.01479897348160819
1068,2010-01-01,33869,Blacksburg-Christiansburg-Radford,VA,-0.01973893664438076
1069,2011-01-01,34466,Blacksburg-Christiansburg-Radford,VA,0.017626738315273505
1070,2012-01-01,35701,Blacksburg-Christiansburg-Radford,VA,0.03583241455347297
1071,2013-01-01,35297,Blacksburg-Christiansburg-Radford,VA,-0.011316209629982366
1072,2014-01-01,36855,Blacksburg-Christiansburg-Radford,VA,0.04413972858883186
1073,2015-01-01,38108,Blacksburg-Christiansburg-Radford,VA,0.03399810066476738
1074,2016-01-01,38795,Blacksburg-Christiansburg-Radford,VA,0.018027710716909784
1075,2017-01-01,39380,Blacksburg-Christiansburg-Radford,VA,0.015079262791596769
1076,2018-01-01,40078,Blacksburg-Christiansburg-Radford,VA,0.017724733367191492
1077,2019-01-01,40247,Blacksburg-Christiansburg-Radford,VA,0.004216777284295592
1078,2008-01-01,40156,Beaumont-Port Arthur,TX,
1079,2009-01-01,40078,Beaumont-Port Arthur,TX,-0.0019424245442772878
1080,2010-01-01,41300,Beaumont-Port Arthur,TX,0.030490543440291337
1081,2011-01-01,41629,Beaumont-Port Arthur,TX,0.007966101694915295
1082,2012-01-01,42806,Beaumont-Port Arthur,TX,0.02827355929760511
1083,2013-01-01,40975,Beaumont-Port Arthur,TX,-0.042774377423725696
1084,2014-01-01,44012,Beaumont-Port Arthur,TX,0.07411836485661992
1085,2015-01-01,45073,Beaumont-Port Arthur,TX,0.024107061710442638
1086,2016-01-01,44885,Beaumont-Port Arthur,TX,-0.004171011470281538
1087,2017-01-01,45920,Beaumont-Port Arthur,TX,0.02305892837250756
1088,2018-01-01,47000,Beaumont-Port Arthur,TX,0.023519163763066286
1089,2019-01-01,47560,Beaumont-Port Arthur,TX,0.01191489361702125
1090,2008-01-01,47983,Baltimore-Columbia-Towson,MD,
1091,2009-01-01,46824,Baltimore-Columbia-Towson,MD,-0.02415438801242109
1092,2010-01-01,46941,Baltimore-Columbia-Towson,MD,0.0024987186058431643
1093,2011-01-01,48061,Baltimore-Columbia-Towson,MD,0.023859738821073284
1094,2012-01-01,48724,Baltimore-Columbia-Towson,MD,0.013794968893697579
1095,2013-01-01,48184,Baltimore-Columbia-Towson,MD,-0.0110828339216813
1096,2014-01-01,49277,Baltimore-Columbia-Towson,MD,0.022683878465880717
1097,2015-01-01,50941,Baltimore-Columbia-Towson,MD,0.033768289465673666
1098,2016-01-01,52213,Baltimore-Columbia-Towson,MD,0.02497006340668606
1099,2017-01-01,53426,Baltimore-Columbia-Towson,MD,0.023231762204814817
1100,2018-01-01,54505,Baltimore-Columbia-Towson,MD,0.02019615917343609
1101,2019-01-01,55552,Baltimore-Columbia-Towson,MD,0.01920924685808645
1102,2008-01-01,46246,York-Hanover,PA,
1103,2009-01-01,44488,York-Hanover,PA,-0.038014098516628514
1104,2010-01-01,44252,York-Hanover,PA,-0.00530480129473121
1105,2011-01-01,44253,York-Hanover,PA,2.259784868474668e-05
1106,2012-01-01,43908,York-Hanover,PA,-0.0077960816215849596
1107,2013-01-01,43041,York-Hanover,PA,-0.019745832194588697
1108,2014-01-01,43152,York-Hanover,PA,0.00257893636300266
1109,2015-01-01,44904,York-Hanover,PA,0.04060066740823132
1110,2016-01-01,46204,York-Hanover,PA,0.028950650276144737
1111,2017-01-01,47656,York-Hanover,PA,0.03142585057570768
1112,2018-01-01,48488,York-Hanover,PA,0.017458452241061018
1113,2019-01-01,49410,York-Hanover,PA,0.01901501402408834
1114,2008-01-01,48306,Lafayette,LA,
1115,2009-01-01,44641,Lafayette,LA,-0.07587049227839192
1116,2010-01-01,46257,Lafayette,LA,0.03619990591608602
1117,2011-01-01,45905,Lafayette,LA,-0.007609659078625986
1118,2012-01-01,49563,Lafayette,LA,0.0796863086809716
1119,2013-01-01,48977,Lafayette,LA,-0.01182333595625773
1120,2014-01-01,50630,Lafayette,LA,0.03375053596586142
1121,2015-01-01,47423,Lafayette,LA,-0.06334189215879915
1122,2016-01-01,44371,Lafayette,LA,-0.06435695759441618
1123,2017-01-01,46166,Lafayette,LA,0.04045435081472126
1124,2018-01-01,47183,Lafayette,LA,0.022029198977602468
1125,2019-01-01,47738,Lafayette,LA,0.0117627111459635
1126,2008-01-01,42073,Killeen-Temple,TX,
1127,2009-01-01,43102,Killeen-Temple,TX,0.02445749055213553
1128,2010-01-01,42280,Killeen-Temple,TX,-0.019071040786970417
1129,2011-01-01,42942,Killeen-Temple,TX,0.015657521286660314
1130,2012-01-01,41358,Killeen-Temple,TX,-0.036886963811652906
1131,2013-01-01,40114,Killeen-Temple,TX,-0.030078823927656036
1132,2014-01-01,40511,Killeen-Temple,TX,0.009896794136710295
1133,2015-01-01,41939,Killeen-Temple,TX,0.03524968527066718
1134,2016-01-01,42057,Killeen-Temple,TX,0.0028136102434488386
1135,2017-01-01,43327,Killeen-Temple,TX,0.030197113441282175
1136,2018-01-01,43396,Killeen-Temple,TX,0.0015925404482193262
1137,2019-01-01,44172,Killeen-Temple,TX,0.01788183242695185
1138,2008-01-01,41772,Kalamazoo-Portage,MI,
1139,2009-01-01,40738,Kalamazoo-Portage,MI,-0.0247534233457819
1140,2010-01-01,40969,Kalamazoo-Portage,MI,0.005670381462025587
1141,2011-01-01,42588,Kalamazoo-Portage,MI,0.03951768410261414
1142,2012-01-01,42963,Kalamazoo-Portage,MI,0.008805297266835765
1143,2013-01-01,43334,Kalamazoo-Portage,MI,0.008635337383329889
1144,2014-01-01,44124,Kalamazoo-Portage,MI,0.01823048876171129
1145,2015-01-01,47388,Kalamazoo-Portage,MI,0.07397334783791143
1146,2016-01-01,48185,Kalamazoo-Portage,MI,0.016818603865957682
1147,2017-01-01,48825,Kalamazoo-Portage,MI,0.013282141745356356
1148,2018-01-01,49915,Kalamazoo-Portage,MI,0.02232462877624175
1149,2019-01-01,50624,Kalamazoo-Portage,MI,0.01420414704998496
1150,2008-01-01,36909,Joplin,MO,
1151,2009-01-01,37180,Joplin,MO,0.007342382616706057
1152,2010-01-01,36596,Joplin,MO,-0.01570736955352336
1153,2011-01-01,38345,Joplin,MO,0.047792108427150426
1154,2012-01-01,39476,Joplin,MO,0.029495370974051305
1155,2013-01-01,38244,Joplin,MO,-0.0312088357483028
1156,2014-01-01,39383,Joplin,MO,0.029782449534567542
1157,2015-01-01,41072,Joplin,MO,0.042886524642612216
1158,2016-01-01,41621,Joplin,MO,0.01336677054927926
1159,2017-01-01,42372,Joplin,MO,0.0180437759784724
1160,2018-01-01,44228,Joplin,MO,0.043802511092230656
1161,2019-01-01,45521,Joplin,MO,0.02923487383557921
1162,2008-01-01,38761,Jonesboro,AR,
1163,2009-01-01,38357,Jonesboro,AR,-0.010422847707747485
1164,2010-01-01,38964,Jonesboro,AR,0.015825012383658743
1165,2011-01-01,39443,Jonesboro,AR,0.012293399035006702
1166,2012-01-01,40158,Jonesboro,AR,0.01812742438455484
1167,2013-01-01,39996,Jonesboro,AR,-0.004034065441506085
1168,2014-01-01,39837,Jonesboro,AR,-0.0039753975397539545
1169,2015-01-01,40811,Jonesboro,AR,0.02444963225142449
1170,2016-01-01,41110,Jonesboro,AR,0.007326456102521472
1171,2017-01-01,41453,Jonesboro,AR,0.008343468742398441
1172,2018-01-01,40974,Jonesboro,AR,-0.011555255349431914
1173,2019-01-01,41816,Jonesboro,AR,0.02054961683018508
1174,2008-01-01,38512,Janesville-Beloit,WI,
1175,2009-01-01,37870,Janesville-Beloit,WI,-0.01667012879102614
1176,2010-01-01,38405,Janesville-Beloit,WI,0.014127277528386497
1177,2011-01-01,39288,Janesville-Beloit,WI,0.02299179794297612
1178,2012-01-01,40512,Janesville-Beloit,WI,0.0311545510079414
1179,2013-01-01,41158,Janesville-Beloit,WI,0.01594589257503953
1180,2014-01-01,41032,Janesville-Beloit,WI,-0.003061373244569676
1181,2015-01-01,43213,Janesville-Beloit,WI,0.05315363618639113
1182,2016-01-01,43789,Janesville-Beloit,WI,0.013329322194709949
1183,2017-01-01,44774,Janesville-Beloit,WI,0.022494233711662703
1184,2018-01-01,46034,Janesville-Beloit,WI,0.028141332023049026
1185,2019-01-01,47417,Janesville-Beloit,WI,0.030043011687013843
1186,2008-01-01,45215,Jacksonville,NC,
1187,2009-01-01,47409,Jacksonville,NC,0.04852372000442329
1188,2010-01-01,46312,Jacksonville,NC,-0.023139066421987372
1189,2011-01-01,46818,Jacksonville,NC,0.010925893936776676
1190,2012-01-01,44924,Jacksonville,NC,-0.04045452603699429
1191,2013-01-01,43693,Jacksonville,NC,-0.02740183420888609
1192,2014-01-01,44032,Jacksonville,NC,0.0077586798800723935
1193,2015-01-01,44794,Jacksonville,NC,0.01730559593023262
1194,2016-01-01,47769,Jacksonville,NC,0.06641514488547573
1195,2017-01-01,46119,Jacksonville,NC,-0.034541229667776174
1196,2018-01-01,46960,Jacksonville,NC,0.018235434419653584
1197,2019-01-01,47643,Jacksonville,NC,0.014544293015332109
1198,2008-01-01,34579,Jackson,MI,
1199,2009-01-01,34565,Jackson,MI,-0.00040487000780820015
1200,2010-01-01,35411,Jackson,MI,0.024475625632865542
1201,2011-01-01,35705,Jackson,MI,0.008302504871367633
1202,2012-01-01,35579,Jackson,MI,-0.003528917518554775
1203,2013-01-01,35551,Jackson,MI,-0.0007869810843474934
1204,2014-01-01,36712,Jackson,MI,0.03265730921774357
1205,2015-01-01,39053,Jackson,MI,0.06376661582044019
1206,2016-01-01,40513,Jackson,MI,0.03738509205438767
1207,2017-01-01,40809,Jackson,MI,0.007306296744254981
1208,2018-01-01,41601,Jackson,MI,0.019407483643314016
1209,2019-01-01,42364,Jackson,MI,0.01834090526670029
1210,2008-01-01,32409,Grants Pass,OR,
1211,2009-01-01,33034,Grants Pass,OR,0.019284766577185364
1212,2010-01-01,33802,Grants Pass,OR,0.023248773990434124
1213,2011-01-01,33939,Grants Pass,OR,0.004053014614519901
1214,2012-01-01,34822,Grants Pass,OR,0.026017266271840755
1215,2013-01-01,34443,Grants Pass,OR,-0.0108839239561197
1216,2014-01-01,35955,Grants Pass,OR,0.04389861510321391
1217,2015-01-01,37885,Grants Pass,OR,0.053678208872201434
1218,2016-01-01,38566,Grants Pass,OR,0.0179754520258677
1219,2017-01-01,39681,Grants Pass,OR,0.02891147643001601
1220,2018-01-01,41457,Grants Pass,OR,0.044756936569138935
1221,2019-01-01,41869,Grants Pass,OR,0.009938008056540548
1222,2008-01-01,40761,Fort Wayne,IN,
1223,2009-01-01,39131,Fort Wayne,IN,-0.0399892053678762
1224,2010-01-01,39688,Fort Wayne,IN,0.014234238838772397
1225,2011-01-01,41026,Fort Wayne,IN,0.0337129610965532
1226,2012-01-01,42339,Fort Wayne,IN,0.032004094964169116
1227,2013-01-01,41935,Fort Wayne,IN,-0.00954202980703367
1228,2014-01-01,43831,Fort Wayne,IN,0.04521282937880056
1229,2015-01-01,46409,Fort Wayne,IN,0.05881681914626635
1230,2016-01-01,46850,Fort Wayne,IN,0.009502467193863271
1231,2017-01-01,47390,Fort Wayne,IN,0.011526147278548615
1232,2018-01-01,48935,Fort Wayne,IN,0.032601814728845824
1233,2019-01-01,49538,Fort Wayne,IN,0.012322468580770352
1234,2008-01-01,33991,Flint,MI,
1235,2009-01-01,33458,Flint,MI,-0.01568062134094317
1236,2010-01-01,33880,Flint,MI,0.01261282802319319
1237,2011-01-01,34914,Flint,MI,0.030519480519480613
1238,2012-01-01,35593,Flint,MI,0.019447785988428782
1239,2013-01-01,36067,Flint,MI,0.013317225297108992
1240,2014-01-01,37315,Flint,MI,0.034602268001219905
1241,2015-01-01,39621,Flint,MI,0.06179820447541196
1242,2016-01-01,41066,Flint,MI,0.03647055854218717
1243,2017-01-01,41802,Flint,MI,0.017922368869624616
1244,2018-01-01,42425,Flint,MI,0.014903593129515391
1245,2019-01-01,43406,Flint,MI,0.023123158515026443
1246,2008-01-01,45887,Fairbanks,AK,
1247,2009-01-01,45721,Fairbanks,AK,-0.003617582321790436
1248,2010-01-01,45969,Fairbanks,AK,0.0054242033201372655
1249,2011-01-01,49477,Fairbanks,AK,0.07631229741782497
