,DATE,population,MSA,State,1_Year_change,Civilian_pop_ratio
0,1990-01-01,2580897.0,St Louis,MO-IL,,
1,1991-01-01,2599946.0,St Louis,MO-IL,0.0073807672293779705,
2,1992-01-01,2611145.0,St Louis,MO-IL,0.004307397153633152,
3,1993-01-01,2627085.0,St Louis,MO-IL,0.006104601621127914,
4,1994-01-01,2638156.0,St Louis,MO-IL,0.004214176549293125,
5,1995-01-01,2651219.0,St Louis,MO-IL,0.004951564653492779,
6,1996-01-01,2662281.0,St Louis,MO-IL,0.004172420309299207,
7,1997-01-01,2673687.0,St Louis,MO-IL,0.004284296060408366,
8,1998-01-01,2679865.0,St Louis,MO-IL,0.0023106668806034407,
9,1999-01-01,2689480.0,St Louis,MO-IL,0.0035878672992857297,
10,2000-01-01,2701634.0,St Louis,MO-IL,0.004519089191962865,
11,2001-01-01,2719279.0000000005,St Louis,MO-IL,0.006531232579986668,
12,2002-01-01,2733817.9999999995,St Louis,MO-IL,0.005346637840398127,
13,2003-01-01,2743862.0,St Louis,MO-IL,0.003673982686484667,
14,2004-01-01,2759153.0,St Louis,MO-IL,0.005572802130719312,
15,2005-01-01,2773155.0,St Louis,MO-IL,0.005074745764370503,
16,2006-01-01,2791682.0000000005,St Louis,MO-IL,0.006680838251017285,
17,2007-01-01,2806368.0,St Louis,MO-IL,0.0052606278222233635,
18,2008-01-01,2818688.0,St Louis,MO-IL,0.0043900158496676936,
19,2009-01-01,2828990.0,St Louis,MO-IL,0.0036548919213477142,
20,2010-01-01,2789989.0,St Louis,MO-IL,-0.013786192245288877,
21,2011-01-01,2795155.0,St Louis,MO-IL,0.0018516202035205875,
22,2012-01-01,2796682.0000000005,St Louis,MO-IL,0.0005463024411882512,
23,2013-01-01,2799472.0,St Louis,MO-IL,0.0009976107401556966,
24,2014-01-01,2803430.0,St Louis,MO-IL,0.0014138380380299687,
25,2015-01-01,2807502.9999999995,St Louis,MO-IL,0.0014528630998456027,
26,2016-01-01,2805502.0,St Louis,MO-IL,-0.0007127329872844701,
27,2017-01-01,2805758.0,St Louis,MO-IL,9.124926661963073e-05,
28,2018-01-01,2803958.0,St Louis,MO-IL,-0.0006415378660595827,
29,2019-01-01,2803228.0,St Louis,MO-IL,-0.00026034626766879837,
30,1990-01-01,1055973.0,Louisville-Jefferson County,KY-IN,,0.5196733249808471
31,1991-01-01,1068073.9999999998,Louisville-Jefferson County,KY-IN,0.011459573303484127,0.5071942580757515
32,1992-01-01,1079142.0,Louisville-Jefferson County,KY-IN,0.010362577873817669,0.5145384018043965
33,1993-01-01,1091379.0,Louisville-Jefferson County,KY-IN,0.0113395642093439,0.5135310465017194
34,1994-01-01,1101885.0,Louisville-Jefferson County,KY-IN,0.009626353448252134,0.5203238087459218
35,1995-01-01,1113226.0,Louisville-Jefferson County,KY-IN,0.010292362633124164,0.5256758286277898
36,1996-01-01,1122587.0,Louisville-Jefferson County,KY-IN,0.008408894510189224,0.5228922123630507
37,1997-01-01,1132487.0,Louisville-Jefferson County,KY-IN,0.008818915594069887,0.528103192354526
38,1998-01-01,1142147.0,Louisville-Jefferson County,KY-IN,0.008529899239461347,0.5262571280229252
39,1999-01-01,1153972.0,Louisville-Jefferson County,KY-IN,0.010353308286936924,0.5324713251274727
40,2000-01-01,1165132.0,Louisville-Jefferson County,KY-IN,0.009670945222241212,0.5136001757740754
41,2001-01-01,1172461.0,Louisville-Jefferson County,KY-IN,0.006290274406676621,0.5017420622093187
42,2002-01-01,1180018.0,Louisville-Jefferson County,KY-IN,0.006445416947770566,0.49316112127103146
43,2003-01-01,1190011.0,Louisville-Jefferson County,KY-IN,0.008468514887060906,0.494850047604602
44,2004-01-01,1200010.0,Louisville-Jefferson County,KY-IN,0.008402443338759058,0.48805676619361504
45,2005-01-01,1209493.0,Louisville-Jefferson County,KY-IN,0.007902434146382031,0.4901458710385261
46,2006-01-01,1222543.9999999998,Louisville-Jefferson County,KY-IN,0.010790471710047322,0.4948697143006715
47,2007-01-01,1237027.0,Louisville-Jefferson County,KY-IN,0.011846608383829116,0.4913425495158958
48,2008-01-01,1249739.0,Louisville-Jefferson County,KY-IN,0.010276251043833229,0.4900687263500619
49,2009-01-01,1258577.0,Louisville-Jefferson County,KY-IN,0.007071876607835703,0.49294242624805634
50,2010-01-01,1204655.0,Louisville-Jefferson County,KY-IN,-0.04284362418826981,0.5212870074834703
51,2011-01-01,1211869.0,Louisville-Jefferson County,KY-IN,0.005988436523319818,0.5192937520474573
52,2012-01-01,1220183.0,Louisville-Jefferson County,KY-IN,0.0068604774938545434,0.5232928175527769
53,2013-01-01,1232178.0,Louisville-Jefferson County,KY-IN,0.00983049263921898,0.5231305866522532
54,2014-01-01,1239354.0,Louisville-Jefferson County,KY-IN,0.0058238338941287715,0.5175970707320103
55,2015-01-01,1246231.0,Louisville-Jefferson County,KY-IN,0.00554885851822795,0.5159163911024521
56,2016-01-01,1252525.0,Louisville-Jefferson County,KY-IN,0.005050428050658472,0.5308021795972137
57,2017-01-01,1259553.0,Louisville-Jefferson County,KY-IN,0.005611065647392222,0.539600159739209
58,2018-01-01,1262023.0000000002,Louisville-Jefferson County,KY-IN,0.0019610131530787282,0.5427793312800162
59,2019-01-01,1265108.0,Louisville-Jefferson County,KY-IN,0.002444487937224737,0.5421149814877465
60,2000-01-01,3278660.9999999995,Phoenix-Mesa-Scottsdale,AZ,,0.5080686902366546
61,2001-01-01,3388445.0,Phoenix-Mesa-Scottsdale,AZ,0.03348440110154738,0.511654756090183
62,2002-01-01,3496957.0000000005,Phoenix-Mesa-Scottsdale,AZ,0.0320241290621508,0.513623987941516
63,2003-01-01,3600163.0,Phoenix-Mesa-Scottsdale,AZ,0.02951308809344821,0.5061076401262943
64,2004-01-01,3723359.0000000005,Phoenix-Mesa-Scottsdale,AZ,0.034219561725399535,0.5043843475743273
65,2005-01-01,3884587.9999999995,Phoenix-Mesa-Scottsdale,AZ,0.04330202916237735,0.49836147359771493
66,2006-01-01,4046571.0,Phoenix-Mesa-Scottsdale,AZ,0.041698888015923474,0.49901533915999496
67,2007-01-01,4175595.0000000005,Phoenix-Mesa-Scottsdale,AZ,0.03188477355271924,0.4903351498409208
68,2008-01-01,4287323.0,Phoenix-Mesa-Scottsdale,AZ,0.026757384276971274,0.48625074434559745
69,2009-01-01,4364094.0,Phoenix-Mesa-Scottsdale,AZ,0.017906511825677596,0.4808507791078744
70,2010-01-01,4204204.000000001,Phoenix-Mesa-Scottsdale,AZ,-0.03663761596335924,0.4917182895977454
71,2011-01-01,4253037.0,Phoenix-Mesa-Scottsdale,AZ,0.011615278421313713,0.47931607460739234
72,2012-01-01,4329755.999999999,Phoenix-Mesa-Scottsdale,AZ,0.018038639212402785,0.47156260075625517
73,2013-01-01,4403121.0,Phoenix-Mesa-Scottsdale,AZ,0.016944372846876332,0.46518844247069296
74,2014-01-01,4488970.0,Phoenix-Mesa-Scottsdale,AZ,0.019497306569590037,0.4696894833335932
75,2015-01-01,4578519.0,Phoenix-Mesa-Scottsdale,AZ,0.01994867419474855,0.47535174583746403
76,2016-01-01,4673335.999999999,Phoenix-Mesa-Scottsdale,AZ,0.020709098291390667,0.4796126364549864
77,2017-01-01,4758748.0,Phoenix-Mesa-Scottsdale,AZ,0.01827645176807313,0.48657483018642717
78,2018-01-01,4849209.0,Phoenix-Mesa-Scottsdale,AZ,0.019009411719216995,0.494931441395906
79,2019-01-01,4948202.999999999,Phoenix-Mesa-Scottsdale,AZ,0.020414463472290038,0.5057159134336244
80,2000-01-01,1317580.0,Nashville-Davidson--Murfreesboro--Franklin,TN,,
81,2001-01-01,1343263.0,Nashville-Davidson--Murfreesboro--Franklin,TN,0.019492554531793216,
82,2002-01-01,1363833.9999999998,Nashville-Davidson--Murfreesboro--Franklin,TN,0.01531420131426242,
83,2003-01-01,1386743.0,Nashville-Davidson--Murfreesboro--Franklin,TN,0.01679749881583814,
84,2004-01-01,1416452.0000000002,Nashville-Davidson--Murfreesboro--Franklin,TN,0.021423580288489008,
85,2005-01-01,1450537.9999999998,Nashville-Davidson--Murfreesboro--Franklin,TN,0.024064352339507437,
86,2006-01-01,1489156.0,Nashville-Davidson--Murfreesboro--Franklin,TN,0.02662322531364225,
87,2007-01-01,1524920.0,Nashville-Davidson--Murfreesboro--Franklin,TN,0.02401628842109238,
88,2008-01-01,1556368.0,Nashville-Davidson--Murfreesboro--Franklin,TN,0.020622721191931204,
89,2009-01-01,1582264.0,Nashville-Davidson--Murfreesboro--Franklin,TN,0.01663873839606045,
90,2010-01-01,1650831.0000000002,Nashville-Davidson--Murfreesboro--Franklin,TN,0.043334740599545896,
91,2011-01-01,1674533.9999999998,Nashville-Davidson--Murfreesboro--Franklin,TN,0.01435822322212288,
92,2012-01-01,1703609.0,Nashville-Davidson--Murfreesboro--Franklin,TN,0.017363039508304867,
93,2013-01-01,1735012.0000000002,Nashville-Davidson--Murfreesboro--Franklin,TN,0.01843322029878913,
94,2014-01-01,1768350.0,Nashville-Davidson--Murfreesboro--Franklin,TN,0.019214852692661436,
95,2015-01-01,1804671.0,Nashville-Davidson--Murfreesboro--Franklin,TN,0.020539485961489582,
96,2016-01-01,1841293.9999999998,Nashville-Davidson--Murfreesboro--Franklin,TN,0.020293449609374736,
97,2017-01-01,1874515.0,Nashville-Davidson--Murfreesboro--Franklin,TN,0.018042202929027033,
98,2018-01-01,1904726.0,Nashville-Davidson--Murfreesboro--Franklin,TN,0.016116702186965703,
99,2019-01-01,1934317.0,Nashville-Davidson--Murfreesboro--Franklin,TN,0.015535567845453848,
100,2000-01-01,3052379.0000000005,Seattle-Tacoma-Bellevue,WA,,0.5442427038057855
101,2001-01-01,3094380.0,Seattle-Tacoma-Bellevue,WA,0.013760086804423866,0.5450096626787919
102,2002-01-01,3121895.0,Seattle-Tacoma-Bellevue,WA,0.008891926654127856,0.5358376883271219
103,2003-01-01,3138938.0,Seattle-Tacoma-Bellevue,WA,0.005459184245466321,0.5344074970579221
104,2004-01-01,3163703.0,Seattle-Tacoma-Bellevue,WA,0.007889611072279923,0.5350966889116962
105,2005-01-01,3202388.0,Seattle-Tacoma-Bellevue,WA,0.01222775968540657,0.5426431775287691
106,2006-01-01,3259945.0,Seattle-Tacoma-Bellevue,WA,0.01797315003678524,0.5466487931544858
107,2007-01-01,3307360.0,Seattle-Tacoma-Bellevue,WA,0.014544723914053703,0.5524681316820667
108,2008-01-01,3356637.0,Seattle-Tacoma-Bellevue,WA,0.014899194523728896,0.5569088942295518
109,2009-01-01,3407848.0,Seattle-Tacoma-Bellevue,WA,0.015256639308927287,0.5470537418335559
110,2010-01-01,3449241.0,Seattle-Tacoma-Bellevue,WA,0.012146375073066595,0.5484279005149248
111,2011-01-01,3503890.9999999995,Seattle-Tacoma-Bellevue,WA,0.01584406540453398,0.5380792381954804
112,2012-01-01,3558829.0,Seattle-Tacoma-Bellevue,WA,0.015679140703863226,0.5338255926317337
113,2013-01-01,3612347.0,Seattle-Tacoma-Bellevue,WA,0.015038092586072471,0.5302879263813803
114,2014-01-01,3675160.0,Seattle-Tacoma-Bellevue,WA,0.017388418111548898,0.5306615222194407
115,2015-01-01,3739654.0000000005,Seattle-Tacoma-Bellevue,WA,0.017548623733388613,0.5295345505225884
116,2016-01-01,3816355.0,Seattle-Tacoma-Bellevue,WA,0.02051018623648071,0.534132175858902
117,2017-01-01,3885579.0,Seattle-Tacoma-Bellevue,WA,0.01813877377759665,0.5349503896330509
118,2018-01-01,3935179.0,Seattle-Tacoma-Bellevue,WA,0.012765150316079056,0.5400997006743531
119,2019-01-01,3979845.0,Seattle-Tacoma-Bellevue,WA,0.011350436663745134,0.5476534890177884
120,2000-01-01,4136657.9999999995,San Francisco-Oakland-Hayward,CA,,0.5540784372312142
121,2001-01-01,4179627.9999999995,San Francisco-Oakland-Hayward,CA,0.010387612415626135,0.5471348167827377
122,2002-01-01,4165678.0,San Francisco-Oakland-Hayward,CA,-0.003337617606160137,0.5382840440379694
123,2003-01-01,4153143.0,San Francisco-Oakland-Hayward,CA,-0.0030091140025705343,0.5259436046387037
124,2004-01-01,4143522.0,San Francisco-Oakland-Hayward,CA,-0.0023165588085939377,0.5222646338066987
125,2005-01-01,4149607.0,San Francisco-Oakland-Hayward,CA,0.0014685574253014975,0.5197733182925516
126,2006-01-01,4162782.9999999995,San Francisco-Oakland-Hayward,CA,0.0031752404504812315,0.5204984261730674
127,2007-01-01,4202186.0,San Francisco-Oakland-Hayward,CA,0.009465542642986602,0.5260333550204584
128,2008-01-01,4260236.0,San Francisco-Oakland-Hayward,CA,0.013814238589153316,0.5324033692030207
129,2009-01-01,4317853.0,San Francisco-Oakland-Hayward,CA,0.013524368133596363,0.5293751315758086
130,2010-01-01,4343634.0,San Francisco-Oakland-Hayward,CA,0.005970791502165618,0.537487044258333
131,2011-01-01,4395725.0,San Francisco-Oakland-Hayward,CA,0.01199249292182536,0.5361447770276803
132,2012-01-01,4455473.0,San Francisco-Oakland-Hayward,CA,0.013592297061349344,0.5410269571827727
133,2013-01-01,4519635.999999999,San Francisco-Oakland-Hayward,CA,0.014400940147095698,0.5386714770835529
134,2014-01-01,4584981.0,San Francisco-Oakland-Hayward,CA,0.014458022725723831,0.5373511907682933
135,2015-01-01,4647924.0,San Francisco-Oakland-Hayward,CA,0.013728083060758678,0.537034813822257
136,2016-01-01,4688198.0,San Francisco-Oakland-Hayward,CA,0.008664943746928833,0.5424041390743309
137,2017-01-01,4712420.999999999,San Francisco-Oakland-Hayward,CA,0.005166803961778044,0.5447968252412084
138,2018-01-01,4726314.0,San Francisco-Oakland-Hayward,CA,0.0029481661337134035,0.546731977604535
139,2019-01-01,4731803.0,San Francisco-Oakland-Hayward,CA,0.001161370150184693,0.5509356581413047
140,2000-01-01,4281905.0,Atlanta-Sandy Springs-Roswell,GA,,0.5541972556607397
141,2001-01-01,4432950.0,Atlanta-Sandy Springs-Roswell,GA,0.03527518709546329,0.547264462716701
142,2002-01-01,4555490.0,Atlanta-Sandy Springs-Roswell,GA,0.02764299168725115,0.5410632006655706
143,2003-01-01,4673146.0,Atlanta-Sandy Springs-Roswell,GA,0.02582729849039289,0.5316283719789624
144,2004-01-01,4802300.0,Atlanta-Sandy Springs-Roswell,GA,0.027637484469777096,0.5245809299710555
145,2005-01-01,4947012.0,Atlanta-Sandy Springs-Roswell,GA,0.030133894175707443,0.5276908566221388
146,2006-01-01,5119641.0,Atlanta-Sandy Springs-Roswell,GA,0.034895609713499816,0.5229554181631095
147,2007-01-01,5267526.999999999,Atlanta-Sandy Springs-Roswell,GA,0.028886009780763944,0.5242532216730926
148,2008-01-01,5385585.999999999,Atlanta-Sandy Springs-Roswell,GA,0.02241260462452299,0.5268750698624068
149,2009-01-01,5475213.000000001,Atlanta-Sandy Springs-Roswell,GA,0.01664201444373914,0.5029996093302671
150,2010-01-01,5302598.000000001,Atlanta-Sandy Springs-Roswell,GA,-0.031526627365912496,0.5130102263079342
151,2011-01-01,5366462.0,Atlanta-Sandy Springs-Roswell,GA,0.012043907533628051,0.5162313643514107
152,2012-01-01,5444473.000000001,Atlanta-Sandy Springs-Roswell,GA,0.014536765563605947,0.5155301532398084
153,2013-01-01,5510530.0,Atlanta-Sandy Springs-Roswell,GA,0.012132854731761844,0.5097319132642414
154,2014-01-01,5593204.000000001,Atlanta-Sandy Springs-Roswell,GA,0.015002912605502459,0.5053336155806224
155,2015-01-01,5686048.000000001,Atlanta-Sandy Springs-Roswell,GA,0.016599430308638752,0.5018659708817089
156,2016-01-01,5787965.0,Atlanta-Sandy Springs-Roswell,GA,0.01792404847795881,0.5124834030613523
157,2017-01-01,5872432.0,Atlanta-Sandy Springs-Roswell,GA,0.014593557493868703,0.5200237312241334
158,2018-01-01,5945303.000000001,Atlanta-Sandy Springs-Roswell,GA,0.012408998520544891,0.5179219629344374
159,2019-01-01,6020364.000000001,Atlanta-Sandy Springs-Roswell,GA,0.012625260646934144,0.5158938894724637
160,1990-01-01,1067263.0,Memphis,TN-MS-AR,,0.49376582904120164
161,1991-01-01,1083757.0,Memphis,TN-MS-AR,0.015454484976992644,0.4862363057401244
162,1992-01-01,1096360.0,Memphis,TN-MS-AR,0.011628990631663559,0.4829882520340034
163,1993-01-01,1109384.0,Memphis,TN-MS-AR,0.01187930971578699,0.48418671983731515
164,1994-01-01,1124952.0,Memphis,TN-MS-AR,0.014033012915275478,0.4864038643426564
165,1995-01-01,1140221.0,Memphis,TN-MS-AR,0.01357302356011636,0.4960143691442273
166,1996-01-01,1153559.0,Memphis,TN-MS-AR,0.011697732281724216,0.5015599548874397
167,1997-01-01,1164412.0,Memphis,TN-MS-AR,0.009408274739306943,0.5061619083279801
168,1998-01-01,1178903.0,Memphis,TN-MS-AR,0.01244490781613372,0.5108774852553603
169,1999-01-01,1194756.0,Memphis,TN-MS-AR,0.013447247144167118,0.5084276622172226
170,2000-01-01,1208269.0,Memphis,TN-MS-AR,0.011310259165888237,0.4964391207587052
171,2001-01-01,1216654.0,Memphis,TN-MS-AR,0.006939679822953293,0.49381089446958626
172,2002-01-01,1226668.9999999998,Memphis,TN-MS-AR,0.008231592548086919,0.4930140078537895
173,2003-01-01,1238075.0,Memphis,TN-MS-AR,0.009298351878134879,0.48867637259455204
174,2004-01-01,1249048.0,Memphis,TN-MS-AR,0.00886295256749392,0.4847964209541987
175,2005-01-01,1261428.9999999998,Memphis,TN-MS-AR,0.009912349245185135,0.4825979107821369
176,2006-01-01,1280666.0000000002,Memphis,TN-MS-AR,0.015250164694168069,0.4913544983625706
177,2007-01-01,1290610.0,Memphis,TN-MS-AR,0.007764709924367397,0.4892810376488637
178,2008-01-01,1298529.0,Memphis,TN-MS-AR,0.006135858237577674,0.48894017769337456
179,2009-01-01,1304926.0000000002,Memphis,TN-MS-AR,0.004926343578002479,0.47831831077011255
180,2010-01-01,1317489.0,Memphis,TN-MS-AR,0.009627365842967528,0.48984925111329203
181,2011-01-01,1323741.0,Memphis,TN-MS-AR,0.004745390663603244,0.49195499723888586
182,2012-01-01,1331396.0,Memphis,TN-MS-AR,0.005782853292298107,0.48447193772551517
183,2013-01-01,1332114.0,Memphis,TN-MS-AR,0.0005392835790403172,0.4724302874979168
184,2014-01-01,1333432.0,Memphis,TN-MS-AR,0.0009894048106993123,0.462634765027388
185,2015-01-01,1334790.0,Memphis,TN-MS-AR,0.0010184246365767537,0.46725477415923106
186,2016-01-01,1336204.0,Memphis,TN-MS-AR,0.0010593426681351217,0.4719017455418484
187,2017-01-01,1338582.0,Memphis,TN-MS-AR,0.0017796683739910168,0.47447597532314045
188,2018-01-01,1342497.0,Memphis,TN-MS-AR,0.0029247367736904284,0.4797172731112248
189,2019-01-01,1346045.0,Memphis,TN-MS-AR,0.002642836445817087,0.48568955718419515
190,1990-01-01,535034.0,Little Rock-North Little Rock-Conway,AR,,0.5389937835726327
191,1991-01-01,542913.0,Little Rock-North Little Rock-Conway,AR,0.01472616693518547,0.5341979285815591
192,1992-01-01,552311.0,Little Rock-North Little Rock-Conway,AR,0.0173103241219128,0.5405975980923791
193,1993-01-01,561887.0,Little Rock-North Little Rock-Conway,AR,0.017338057724723743,0.5310640751610199
194,1994-01-01,568889.0,Little Rock-North Little Rock-Conway,AR,0.012461580353345214,0.5381735277004829
195,1995-01-01,576345.0,Little Rock-North Little Rock-Conway,AR,0.013106247440186179,0.5376016101467004
196,1996-01-01,584861.0,Little Rock-North Little Rock-Conway,AR,0.014775872090501354,0.5417441067193743
197,1997-01-01,591707.0,Little Rock-North Little Rock-Conway,AR,0.011705345372661213,0.5385723001417931
198,1998-01-01,597826.0,Little Rock-North Little Rock-Conway,AR,0.01034126687701864,0.5358231324833648
199,1999-01-01,605290.9999999999,Little Rock-North Little Rock-Conway,AR,0.01248691090718701,0.5346750571212856
200,2000-01-01,612149.0,Little Rock-North Little Rock-Conway,AR,0.011330087511626452,0.516228891985448
201,2001-01-01,617414.0,Little Rock-North Little Rock-Conway,AR,0.008600847179363269,0.5152166941468771
202,2002-01-01,623045.0,Little Rock-North Little Rock-Conway,AR,0.009120298535504556,0.512436501376305
203,2003-01-01,629617.0,Little Rock-North Little Rock-Conway,AR,0.010548194753188023,0.5112123719658141
204,2004-01-01,637233.0000000001,Little Rock-North Little Rock-Conway,AR,0.012096242636396415,0.517984787354076
205,2005-01-01,645679.0,Little Rock-North Little Rock-Conway,AR,0.013254178612846612,0.5212590157028493
206,2006-01-01,657664.0,Little Rock-North Little Rock-Conway,AR,0.018561855039423536,0.5170725476839237
207,2007-01-01,666490.0,Little Rock-North Little Rock-Conway,AR,0.013420226741923004,0.5177797116235803
208,2008-01-01,675921.0,Little Rock-North Little Rock-Conway,AR,0.014150249816201388,0.5146858878478402
209,2009-01-01,685488.0,Little Rock-North Little Rock-Conway,AR,0.014154020958070612,0.5068330882524567
210,2010-01-01,702294.0,Little Rock-North Little Rock-Conway,AR,0.0245168405573839,0.5095145337992351
211,2011-01-01,710682.0,Little Rock-North Little Rock-Conway,AR,0.011943715879674466,0.5061968644203737
212,2012-01-01,717665.0,Little Rock-North Little Rock-Conway,AR,0.009825772989888515,0.49821713473556606
213,2013-01-01,723159.0,Little Rock-North Little Rock-Conway,AR,0.007655382385932219,0.49185033996672933
214,2014-01-01,728190.0,Little Rock-North Little Rock-Conway,AR,0.006956976266630166,0.4841140361718782
215,2015-01-01,730888.9999999999,Little Rock-North Little Rock-Conway,AR,0.0037064502396351173,0.48818767282035996
216,2016-01-01,734166.0,Little Rock-North Little Rock-Conway,AR,0.0044835809541532426,0.48976934371790576
217,2017-01-01,737557.0,Little Rock-North Little Rock-Conway,AR,0.004618846418929623,0.49157692219042054
218,2018-01-01,740081.0,Little Rock-North Little Rock-Conway,AR,0.003422108392978407,0.49292442313746737
219,2019-01-01,742383.9999999999,Little Rock-North Little Rock-Conway,AR,0.00311182154385814,0.493088482510399
220,2000-01-01,4821031.0,Washington-Arlington-Alexandria,DC-VA-MD-WV,,0.5672450560886251
221,2001-01-01,4927274.0,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.022037402373060955,0.5647987101995952
222,2002-01-01,5014571.0,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.017717098744660653,0.5631263372280501
223,2003-01-01,5086376.0,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.014319270781089743,0.5601717214771381
224,2004-01-01,5158524.0,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.014184558907953447,0.5602817782761116
225,2005-01-01,5229267.0,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.013713806507442694,0.568569935327456
226,2006-01-01,5265012.0,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.006835566055433785,0.574410656613888
227,2007-01-01,5313033.0,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.00912077693270219,0.5757317901093406
228,2008-01-01,5377936.0,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.012215809689117174,0.5844005953213277
229,2009-01-01,5476241.0,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.018279317567185597,0.5766915663499835
230,2010-01-01,5678491.0,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.03693226795533655,0.565364988691538
231,2011-01-01,5782319.0,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.01828443507262767,0.5602707149155901
232,2012-01-01,5878941.999999999,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.01671007773870659,0.5570248864506574
233,2013-01-01,5963312.0,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.014351221699414609,0.5544063433206246
234,2014-01-01,6031945.0,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.011509208305719998,0.5486847111503835
235,2015-01-01,6093950.0,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.01027943722961666,0.5446775900688388
236,2016-01-01,6149300.999999999,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.009082942918796631,0.5476450087579061
237,2017-01-01,6211340.999999999,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.0100889515735203,0.5519730763453496
238,2018-01-01,6247840.999999999,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.005876347796715642,0.5540792411330571
239,2019-01-01,6280486.999999999,Washington-Arlington-Alexandria,DC-VA-MD-WV,0.005225164980990904,0.5616612214944479
240,2000-01-01,9117732.0,Chicago-Naperville-Elgin,IL-IN-WI,,0.5295395828699505
241,2001-01-01,9192501.0,Chicago-Naperville-Elgin,IL-IN-WI,0.0082003945718081,0.5261031791021834
242,2002-01-01,9245135.0,Chicago-Naperville-Elgin,IL-IN-WI,0.005725754068452105,0.5114390433455
243,2003-01-01,9286162.0,Chicago-Naperville-Elgin,IL-IN-WI,0.004437685333962049,0.5116169629605859
244,2004-01-01,9332090.0,Chicago-Naperville-Elgin,IL-IN-WI,0.004945853841447079,0.5097773381954096
245,2005-01-01,9362080.0,Chicago-Naperville-Elgin,IL-IN-WI,0.003213642388789628,0.5093557200963889
246,2006-01-01,9398855.0,Chicago-Naperville-Elgin,IL-IN-WI,0.003928080084767416,0.5161542549597796
247,2007-01-01,9451936.0,Chicago-Naperville-Elgin,IL-IN-WI,0.005647602819705222,0.5247067902279491
248,2008-01-01,9515636.0,Chicago-Naperville-Elgin,IL-IN-WI,0.006739360063377609,0.5227397306916742
249,2009-01-01,9580567.0,Chicago-Naperville-Elgin,IL-IN-WI,0.0068236111595691975,0.5193501595469245
250,2010-01-01,9470634.0,Chicago-Naperville-Elgin,IL-IN-WI,-0.011474581827985664,0.5217395160661894
251,2011-01-01,9500870.0,Chicago-Naperville-Elgin,IL-IN-WI,0.003192605690389927,0.5194033809535338
252,2012-01-01,9528090.0,Chicago-Naperville-Elgin,IL-IN-WI,0.002865000784138649,0.5217832745072727
253,2013-01-01,9550194.0,Chicago-Naperville-Elgin,IL-IN-WI,0.00231987733113348,0.5230316787282018
254,2014-01-01,9560430.0,Chicago-Naperville-Elgin,IL-IN-WI,0.0010718106878249145,0.5198926198926199
255,2015-01-01,9552554.0,Chicago-Naperville-Elgin,IL-IN-WI,-0.0008238123180651646,0.5191719408233652
256,2016-01-01,9533662.0,Chicago-Naperville-Elgin,IL-IN-WI,-0.0019776909923775454,0.5245896068058633
257,2017-01-01,9514113.000000002,Chicago-Naperville-Elgin,IL-IN-WI,-0.0020505237127140807,0.5220073589624171
258,2018-01-01,9484158.000000002,Chicago-Naperville-Elgin,IL-IN-WI,-0.0031484805782735488,0.5215248417413543
259,2019-01-01,9458539.0,Chicago-Naperville-Elgin,IL-IN-WI,-0.002701241375354435,0.5218098693677744
260,2000-01-01,4739414.000000001,Houston-The Woodlands-Sugar Land,TX,,0.5020321077669094
261,2001-01-01,4851189.0,Houston-The Woodlands-Sugar Land,TX,0.02358413930498582,0.5037589753769642
262,2002-01-01,4978638.0,Houston-The Woodlands-Sugar Land,TX,0.026271703699855875,0.504031222997133
263,2003-01-01,5084017.0,Houston-The Woodlands-Sugar Land,TX,0.021166230603630883,0.4998897525322988
264,2004-01-01,5190444.0,Houston-The Woodlands-Sugar Land,TX,0.020933643612914832,0.4938930079970037
265,2005-01-01,5299566.999999999,Houston-The Woodlands-Sugar Land,TX,0.02102382763401356,0.49110219759463375
266,2006-01-01,5484883.000000001,Houston-The Woodlands-Sugar Land,TX,0.03496813984991598,0.4872809502044072
267,2007-01-01,5597674.0,Houston-The Woodlands-Sugar Land,TX,0.020563975567026604,0.4875425042615915
268,2008-01-01,5726705.0,Houston-The Woodlands-Sugar Land,TX,0.023050824324531986,0.48949229967319774
269,2009-01-01,5867489.000000001,Houston-The Woodlands-Sugar Land,TX,0.024583770248336467,0.49135277458551685
270,2010-01-01,5947236.0,Houston-The Woodlands-Sugar Land,TX,0.013591333532964487,0.5026141555505784
